Mobiliario,Mobiliario,CREDENZA EJECUTIVA CON CAJONERA DE 1.80 X 0.46 X 0.75 EN MELAMINA  DE 28MM,,,,,
Equipo,Equipo,CPU CENSO 2000 UDG # 0718,,,,,
Equipo,Equipo,"PENTIUM III 256 MB,27.96G, RESG. 305/02, PROGRAMA PROMEP 01",,,,,
Equipo,Equipo,COMPUTADORA LABORATORIO 5 COMPULAB 2,,,,,
Equipo,Equipo,TARJETA DE VIDEO PGX 450  S/N: 3703753106150  3703753102254,,,,,
Equipo,Equipo,RECIPIENTE ACERO INOXIDABLE PARA MEZCLAR,,,,,
Equipo,Equipo,VIDEO PROYECTOR MULTIMEDIA CAÑON,,,,,
Equipo,Equipo,REPRODUCTOR COMBO DE DVD CON VHS INCLUIDO RESGUARDO 902,,,,,
Equipo,Equipo,BENCH TOP PROTECTOR DE RESIDUOS PARA MESA DE TRABAJO,,,,,
Equipo,Equipo,PCI LINKSYS WIRELESS,,,,,
Mobiliario,Mobiliario,MESA USADA,,,,,
Equipo,Equipo,PARA ULTRASONIDO,,,,,
Equipo,Equipo,SILLAS TUBULARES COLOR AZUL ACOJINADO DE TELA,,,,,
Equipo,Equipo,"MONITOR  SAMSUNG 15"" SYNCMASTER FLAT PANEL",,,,,
Mobiliario,Mobiliario,ARCHIVERO BLANCO DE 4 CAJONES,,,,,
Mobiliario,Mobiliario,MESA REDONDA DE 1.50 DE DIAMETRO MELAMINA NEGRA,,,,,
Equipo,Equipo,MODULO DE  FIBRA,,,,,
Equipo,Equipo,MONITOR A COLOR E54,,,,,
Equipo,Equipo,TECLADO LABORATORIO  (COMPULAB 2),,,,,
Mobiliario,Mobiliario,"SILLON EJECUTIVO DE TRABAJO AJUSTABLE TAPIZADO EN TELA, RESPALDO ALTO CON BRAZOS. ELEVACION NEUMATIC",,,,,
Mobiliario,Mobiliario,PORTAPAPELES PARA ESCRITORIO DE MADERA COLOR BEIGE,,,,,
Equipo,Equipo,"ENFRIADOR DE AGUA 10 TR, CON TANQUE DE ALMACENAMIENTO DE AGUA, HIDRONEUMATICO, FILTROS PULIDORES, GE",,,,,
Equipo,Equipo,ANTENA OMNIDIRECCIONAL,,,,,
Equipo,Equipo,TELEFONO FIJO COLOR NEGRO,,,,,
Equipo,Equipo,RUTEADOR DE RED FMS II 3COM,,,,,
Equipo,Equipo,"IMAC 17"" LCD/1.83 GHZ /512 MB /160 GB/ CONBODRIVE",,,,,
Equipo,Equipo,TARJETA DDR 333CL 2.5,,,,,
Mobiliario,Mobiliario,"AULAS - SILLA R-70 EN TUBULAR DE 7/8"" CAL. 18 COLOR NEGRO, ASIENTO Y RESPALDO TAPIZADO EN VINIL",,,,,
Mobiliario,Mobiliario,GABINETE COLGANTE A MURO  CON PUERTA Y CHAPA DE 1.00 X .40 X .35,,,,,
Mobiliario,Mobiliario,"ARCHIVERO PEDESTAL ABIERTO 2 CAJONES, 1,GAVETA, METALICO CON FRENTES EN LPAP",,,,,
Equipo,Equipo,"COMP COMPAQ PRESARIO 2020, Y MOUSE COMPAQ K964203000",,,,,
Equipo,Equipo,LAB. DE COMP. REGULADOR,,,,,
Equipo,Equipo,V STAND VS -80B,,,,,
Mobiliario,Mobiliario,BANCOS DE MADERA PARA LABORATORIO DE 0.70 CMS. DE ALTURA POR 0.30 CMS. DE ANCHO,,,,,
Equipo,Equipo,CON FUNDACION DAY LIGHT VIEW INDEX WINDOW RS 232 SALIDA DE AUDIO CONMITABLE 2 ENTRADAS VGA 1 RCA,,,,,
Libro,Libro,ISBN: 13:978-0-7858-2011-6ISBN: 0-7858-2011-6,,,,,
Mobiliario,Mobiliario,GABINETE CERRADO CON CHAPA DE .90,,,,,
Equipo,Equipo,BOTE DE BASURA NEGRO METRO MESH,,,,,
Mobiliario,Mobiliario,CUBIERTA ESQUINERA DE 1.20 X 1.50 (ESCRITORIO NÚMERO 17),,,,,
Equipo,Equipo,"switch 4 puertos lan, 2 puertos wan, 2 puertos dmz, con firewall",,,,,
Mobiliario,Mobiliario,POSTE 90 174CM C/TAPA NIVELADOR INCLUYE 4 TAPAS T90,,,,,
Equipo,Equipo,MAC MINI 2.26 GHZ CORE DUO/2GB/160GB/SD/AP/BT,,,,,
Equipo,Equipo,"GABINETE SMALL FORM FACTOR PROCESADOR INTELDUAL CORE A 2.6 GHZ, 4GB EN RAM DISCO DURO 320GB DE DVD R",,,,,
Equipo,Equipo,CPU COLOR NEGRO. INCLUYE MOUSE COLOR NEGRO MARCA HP N/S:FB7330AN3TSAGBF,,,,,
Transporte,Transporte,CAMION DE 8 TONELADAS,,,,,
Mobiliario,Mobiliario,CUBIERTA 90 X 50,,,,,
Equipo,Equipo,"1.5FORMA DE ONDA Y VECTORSCOPIO,INCLUYE MONITOR DE VIDEO DISEÑADO PARASEÑALES ANALOGICAS COMPUESTAS",,,,,
Equipo,Equipo,ANTENA SYS 600 EN VHF DE 6 DB DE GANANCIA Y CABLE BELDEN,,,,,
Mobiliario,Mobiliario,"CUBIERTA RECTANGULAR  CON PASACABLES 0.90 X 0.50. PROVEEDOR: ERGONOMIA PRODUCTIVIDAD, S.A. DE C.V.,",,,,,
Mobiliario,Mobiliario,"SILLON EJECUTIVO CON RODAJAS, RESPALDO ALTO EN MALLA Y ASIENTO EN TELA COLOR NEGRO, BRAZOS AJUSTABLE",,,,,
Mobiliario,Mobiliario,PATA PARA CUBIERTA,,,,,
Equipo,Equipo,"DC6000 GABINETE SAMLL FORM FACTOR PROCESADOR INTEL DUAL CORE A 2.6 GHZ , AGB EN RAM DISCO DURO 320GB",,,,,
Mobiliario,Mobiliario,MESAS PARA AULA ESTRUCTURA TUBULAR Y MADERA COLOR AZUL Y AMARILLO 104*0.45*0.70 A16,,,,,
Equipo,Equipo,Microprocesador Intel P4 3.06Ghz,,,,,
Equipo,Equipo,CABLE USB A-B 1.8MTS,,,,,
Mobiliario,Mobiliario,anaquel de 5 charolas usos multiples,,,,,
Equipo,Equipo,VIDEO PROYECTOR MULTIMEDIA. VERSION SVGA.,,,,,
Mobiliario,Mobiliario,"LIBRERO SOBRE ARCHIVERO SIN OUERTA 0.90 X 0.30 X 1.15PROVEEDOR: MARIA GUADALAUPE MARTIN RUIZ, FACT",,,,,
Transporte,Transporte,CAMIONETA PICK UP QUEDADA EN CALIDAD DE CHATARRA TOTALMENTE,,,,,
Mobiliario,Mobiliario,MESAS PARA AULA ESTRUCTURA TUBULAR Y MADERA COLOR AZUL Y AMARILLO 104*0.45*0.70 PLXSO/AA12,,,,,
Mobiliario,Mobiliario,"CUBIERTA RECTANGULAR 0.90PROVEEDOR: ERGONOMIA PRODUCTIVIDAD, S.A. DE C.V., FACT. 11092, NOTA DEBIT",,,,,
Mobiliario,Mobiliario,"PEDESTAL  CON CAJONERAPROVEEDOR: ERGONOMIA PRODUCTIVIDAD, S.A. DE C.V., FACT. 11092, NOTA DEBITO:",,,,,
Equipo,Equipo,REGULADOR DE 1300 MARCA SOLA BASIC 1300 VA. SOL 13526,,,,,
Equipo,Equipo,SUMINISTRO E INSTALACION (MANO DE OBRA)  DE BYPASS ROTATORIO PARA UPS DE LA UNIDAD DE CONTROL REMOTO,,,,,
Equipo,Equipo,"computadora CSOLO T1350/512MB/120GB/DVD-RW/15.4"", MEMORIA KINSTON PARA PORTATIL 512 MB, MINI MOUSE O",,,,,
Equipo,Equipo,"Monitor LCD 19""",,,,,
Equipo,Equipo,"TRANSFORMADOR TRIFASICO TIPO POSTE DE 75KVA 2300-220/127 VOLTS, NORMA NMX-J-116 CON CERTIFICACION AN",,,,,
Equipo,Equipo,COMPUTO - FUENTE DE PODER,,,,,
Equipo,Equipo,1 PAR DE BOCINAS COLOR NEGRO,,,,,
Equipo,Equipo,NO-BREAK SOLA BASIC SR INET 800VA CON REGULADOR Y SOPORTE DE 20 MIN. A MEDIA,,,,,
Mobiliario,Mobiliario,SILLA FIJA DE PLASTICO CON PATAS DE METAL,,,,,
Mobiliario,Mobiliario,"LIBRERO CON 3 ENTREPAÑOS CON 6 CUBOS Y LOS 2 ULTIMOS ENTREPAÑOS CON PUERTAS, EN COLOR CAOBA/NEGRO CO",,,,,
Equipo,Equipo,Fuente de poder PWR675-AC-RPS-N1= 675W Redundante Power Supply with 1 connector cable,,,,,
Mobiliario,Mobiliario,CREDENZA COLOR MAPLE DE 204 X 70 X 40CM CON 6 CAJONES Y 2 GAVETAS,,,,,
Equipo,Equipo,Computadora P4 BUS800 Mother Board Intel D102GGC2L 512MB Fuente de poder 500 Watts DVD writer 18x,,,,,
Equipo,Equipo,CLINÓMETRO ELECTRÓNICO CON RELASCOPIO,,,,,
Equipo,Equipo,Unidad dvd combo [1594],,,,,
Mobiliario,Mobiliario,LIBRERO SIN CREDENZA CON PUERTAS 1.8x1.15x.33 CEREZO/N/N,,,,,
Equipo,Equipo,CONJUNTO DE CALOR (TEMOLOGIA),,,,,
Equipo,Equipo,mouse optico ps2 [3644],,,,,
Equipo,Equipo,Access point [1610],,,,,
Equipo,Equipo,fuente de poder  [3629],,,,,
Equipo,Equipo,PANTALLA ELECTRONICA DE 2.44 X 2.44  MTS,,,,,
Mobiliario,Mobiliario,MESAS PARA AULA ESTRUCTURA TUBULAR Y MADERA COLOR AZUL Y AMARILLO 104*0.45*0.70 PLXTE/A4,,,,,
Equipo,Equipo,COMPUTADORA PORTATIL HPPAVILION DV6220LA RX556LA TURION 1.6G/1GB/120GB/DVDRW/15.4/WVHP,,,,,
Equipo,Equipo,CD ROM LITE-ON 52X IDE NEGRO OEM,,,,,
Equipo,Equipo,"HP Computadora SR5017LA P4 a 3.2 GHZ 512MB unidad dvd grabadora windowa home monitor de 17"" LCD",,,,,
Mobiliario,Mobiliario,MESAS PARA AULA ESTRUCTURA TUBULAR Y MADERA COLOR AZUL Y AMARILLO 104*0.45*0.70 PLXTE/A14,,,,,
Mobiliario,Mobiliario,MESAS PARA AULA ESTRUCTURA TUBULAR Y MADERA COLOR AZUL Y AMARILLO 104*0.45*0.70 PLXOCO/A2,,,,,
Equipo,Equipo,IMPRESORA A COLOR HP 2600N,,,,,
Equipo,Equipo,TECLADO PAR COMPUTADORA.,,,,,
Equipo,Equipo,REPRODUCTOR DVD MP3 VCD MULTIREGION PLXSO/A14,,,,,
Equipo,Equipo,LECTOR DE MEMORIA 13 EN 1 USB 2.0 PLATA P-93217 S-0283,,,,,
Equipo,Equipo,SCANER KODAK I40,,,,,
Equipo,Equipo,RADIOGRABADORA DE CD MP3,,,,,
Equipo,Equipo,C.P.U. DUO 1.86 80 GB,,,,,
Mobiliario,Mobiliario,MESA DE PICK NIC MODELO MP-04 CON ADAPTACIONES ELECTRICAS MEDIDAS: ASIENTO 1.12 CM LARGO 1.85 CMS. C,,,,,
Equipo,Equipo,EQUIPO DE RADIO TIPO PORTATIL EQUIPADO CON 16 CANALES,,,,,
Equipo,Equipo,Ventilador Tipo Torre,,,,,
Mobiliario,Mobiliario,CREDENZA TRADICIONAL DE 4 PUERTAS DE 180 x 45 x 75CMS.,,,,,
Equipo,Equipo,OLLA DE PRESION CAPACIDAD 21 LT.,,,,,
Mobiliario,Mobiliario,"ARCHIVERO MOVIL 2 CAJONES 1 GAVETA, FRENTES CAOBA CON PVC CAOBA COSTADOS NEGROS C, REFORZADOS EN COL",,,,,
Equipo,Equipo,TECLADOS P/COMPUTADORA,,,,,
Mobiliario,Mobiliario,MESA PARA PRESIDIUM DE 2.30 X 100 EN MELAMINA DE 28MM COLOR NEGRO,,,,,
Equipo,Equipo,"REFRIGERADOR 9"" SEGUN FACTURA 99846",,,,,
Equipo,Equipo,"HORNO DE MICROONDAS 1.2"" SEGUN FACTURA 99846",,,,,
Mobiliario,Mobiliario,MESA DE TRABAJO DE 1.50M DE FRENTE x 0.80M DE FONDO x 0.75 DE ALTURA,,,,,
Equipo,Equipo,MUEBLE GUARDADO BAJO P/LABORATORIO MED. 2400 X 600 X 900MM,,,,,
Equipo,Equipo,GLUCOMETRO DIGITAL EZ-SMART,,,,,
Equipo,Equipo,ESTUCHE DE DISECCION CON 13 PIEZAS,,,,,
Equipo,Equipo,MULTICONTACTOS tira horizon 10 contactos 20 amp [3661],,,,,
Equipo,Equipo,IMPRESORA MULTIFUNCIONAL LASER JET,,,,,
Equipo,Equipo,GABINETE UNIVERSAL MED. 900 X 400 X 1800 MM,,,,,
Equipo,Equipo,TECLADO/MOUSE LOGITECH CORDLESS MX5000,,,,,
Mobiliario,Mobiliario,SILLO VISITANTE FIJO EN PIEL COLOR BEIGE C/BRAZOS,,,,,
Equipo,Equipo,GABINETE UNIVERSAL MEDIDAS 900 X 400 X 1800 MM,,,,,
Equipo,Equipo,TARJETA CONTROLADORA PARA MODULONOTA: ESTE EQUIPO FORMA PARTE DE MODULO DE SUPER COMPUTO,,,,,
Libro,Libro,LIBRO NUEVO COLOR NARANJA,,,,,
Libro,Libro,LIBRO NUEVO,,,,,
Equipo,Equipo,SERVIDOR RACKS INCLUDING THE SUN RACK 900/1000 RACKS 4X311L LOCALIZAD POWER CORD KIT NORTH AMERICAN/,,,,,
Equipo,Equipo,cable socapex de 18 mts,,,,,
Equipo,Equipo,fan out es un multicontacto para cable socapex,,,,,
Mobiliario,Mobiliario,CAJONERA SENCILLA PARA RECEPCION DE 47 X 42 X 40 COLOR PRINCIPAL CAOBA/COMUNES NEGRO/CANTOS NEGRO,,,,,
Equipo,Equipo,"COMPUTADORA SFF PD -945  3.4GHZ  80 GB, DVD/CD - RW  1GB, WIN XP PRO",,,,,
Equipo,Equipo,"COMPUTADORA HP MEDIA CENTER M7760LA, WINDOWS VISTA HOME PREMIUM ORIGINAL INTEL CORE 2 DUO E6300 2 NU",,,,,
Mobiliario,Mobiliario,GABINETE COLGANTE A MAMPARA CON PUERTA RETRACTIL CON CHAPA 90*33*38,,,,,
Equipo,Equipo,VIDEO PROYECTOR MULTIMEDIA SEGUN FACTURA 369 (AULA G7),,,,,
Libro,Libro,EL FUTURO DE LA DEMOCRACIA,,,,,
Equipo,Equipo,COMPUTADORA ACER ASPIRE 3680,,,,,
Equipo,Equipo,HORNO DE MICROONDAS SEGUN FACTURA 00675,,,,,
Equipo,Equipo,IMPRESORA MULTIFUNCIONAL HP PSC3180 120V,,,,,
Equipo,Equipo,CONVERTIDOR DE MEDIOS SC-RJ45 A 100 ETHERTNET MONOMODO,,,,,
Equipo,Equipo,"MONITOR 17"" VIEWSONIC WIDESCREEN 1400x900",,,,,
Libro,Libro,SOCIEDAD Y ESTADO EN LA FILOSOFIA MODERNA,,,,,
Equipo,Equipo,HUB SWITCH DE 8 PUERTOS,,,,,
Equipo,Equipo,UNIDAD DE DVD WRITER 16X,,,,,
Equipo,Equipo,"UPS TROVIX 1000 6 CONTACTOS NEGRO, VICA",,,,,
Libro,Libro,DERECHO INTERNACIONAL PRIVADO,,,,,
Equipo,Equipo,REGULADOR DE VOLTAJE 1,,,,,
Equipo,Equipo,"PROY. CAÑON SER. CLN MED, 20182706",,,,,
Libro,Libro,GESTION ORGANIZACIONAL,,,,,
Equipo,Equipo,PERFORADORA COLOR NEGRO DE 3 ORIFICIOS,,,,,
Libro,Libro,LO QUE EL ESPEJO NOS DICE REALMENTE,,,,,
Libro,Libro,EL CHOQUE DE CIVILLIZACIONES,,,,,
Equipo,Equipo,SWITCH DE 16 PUERTOS 10/100,,,,,
Mobiliario,Mobiliario,Caja de contacto Byrne.,,,,,
Libro,Libro,LIBRO ELECTROCARDIOGRAFICA PRACTICA,,,,,
Mobiliario,Mobiliario,ESCRITORIO EJECUTIVA DE 1.60X75 LZ,,,,,
Mobiliario,Mobiliario,MUEBLE PARA COPIADORA MADERA AMARILLO Y AZUL 0.64*0.74*0.60MTS PLXOCO/INS,,,,,
Equipo,Equipo,PENDULO SIMPLE CODIGO PE-0600,,,,,
Libro,Libro,LIBRO DE INTRODUCCION A LA BIOLOGIA CELULAR,,,,,
Libro,Libro,LIBRO DE BIOMECANICAS Y ESTETICA,,,,,
Libro,Libro,Gobernar sin Mayoría,,,,,
Equipo,Equipo,MEMORIA DE 1 GB PARA LAPTOP,,,,,
Equipo,Equipo,BOCINA MULTIMEDIA 2.0 NEGRO P/REC HUMANOS,,,,,
Equipo,Equipo,PLICOMETRICO PARA MEDICIONES DE GRASAS LANGE SEGUN FACTURA 0961,,,,,
Libro,Libro,PREMIO EL BARCO DE VAPOR 2006-MEXICO,,,,,
Mobiliario,Mobiliario,silla con estructura metalica cromada y vinil color chocolate,,,,,
Equipo,Equipo,PINTARRON METALICO 0.90*1.50MTS PLXCX/CEI1,,,,,
Mobiliario,Mobiliario,MESA CUBIERTA DE PLASTICO PLEGABLE DE 2.40 MTS,,,,,
Equipo,Equipo,CPU HP COMPAQ DX 2300,,,,,
Mobiliario,Mobiliario,CUBIERTA MOSTRADOR COMPARTIDA (120 CM FR X 35 CM FO) H CMP-12035H FO,,,,,
Equipo,Equipo,Calculadora TI-89 TITANIUM,,,,,
Libro,Libro,LIBRO DE MICROBIOLOGIA DE ZINSSER,,,,,
Mobiliario,Mobiliario,MKLASS02 RETRONO EJEC KLASS-MAPLE/ALUM,,,,,
Equipo,Equipo,Micrograbadora reportera,,,,,
Equipo,Equipo,SWITCH BRIDGE WIRELESS [1682],,,,,
Mobiliario,Mobiliario,tablero de corcho white star 90x 1.20,,,,,
Equipo,Equipo,MALETIN PARA LAP TOP,,,,,
Equipo,Equipo,BARRERA PARA ESTACIONAMIENTO,,,,,
Equipo,Equipo,ESCRITORIO DE MADERA DE 1.20 X .60 COLOR CAOBA,,,,,
Equipo,Equipo,Màquina de escribir elèctrica en color negro.,,,,,
Mobiliario,Mobiliario,MESA PARA REGISTRO DE MAESTROS (1.00M DE FRENTE X 0.40M DE FONDO X 1.00 M DE ALTURA) FABRICADA EN ME,,,,,
Equipo,Equipo,OPTICO CON GEL,,,,,
Equipo,Equipo,"RADIO AM-FM DIGITAL PORTÁTIL, CON AUDÍFONOS Y ALTAVOZ INCORPORADO, COLOR BLANCO CON GRIS, MARCA RADI",,,,,
Equipo,Equipo,"SERVIDOR SF T2000 4 CORE 1.0 GHZ 8GB 2X73MEMORY (16*512MB DIMMS), 2*73GB2.5 10K RPM SAS HARD DICK DR",,,,,
Equipo,Equipo,MEMORIA STICK CON PUERTO USB DE 2GB,,,,,
Libro,Libro,LIBRO DE METODOS DE INVESTIGACION,,,,,
Equipo,Equipo,"Engargoladora manual para sellos de 11 mm, ergonómica.",,,,,
Equipo,Equipo,FUENTE FIBRA DE VIDRIO MEDIDAS DE 48.5CM DE ANCHO Y DE 1.84 DE LARGO,,,,,
Mobiliario,Mobiliario,"SILLON EJECUTIVO CON BRAZOS, BASE CROMADA COLOR BLANCO MODELO TRAFIC MARCA ZUO",,,,,
Mobiliario,Mobiliario,SILLON EJECUTIVO REGENCY PIEL COLOR NEGRO,,,,,
Libro,Libro,LIBRO NUEVO COLOR MORADO CON ROJO NARANJA Y AZUL,,,,,
Equipo,Equipo,MEMORIA FLASH 4GB,,,,,
Equipo,Equipo,"Computadora Portátil Inspiron 1420, Intel Core 2 Duo T7300, 2.0 GHz, 800 Mhz 4MB L2 Caché",,,,,
Mobiliario,Mobiliario,LIBRERO 7017-C CON PUERTAS Y CHAPA,,,,,
Equipo,Equipo,"PANTALLA PARA PROYECTOR  80^^ RECURSOS PRO SNI, COMODATO",,,,,
Libro,Libro,LIBRO DE TEXTO DE PASTAS NORMALES,,,,,
Libro,Libro,DAPHNE KEATS APORTA AÑOS DE EXPERIENCIA DIRIGENDO TALLERES DE ENTREVISTA Y COMO ENTREVISTADORA. SU P,,,,,
Libro,Libro,COMPETENCIAS DEL PROFESORADOPARA LA ACC,,,,,
Equipo,Equipo,"COMPUTADORA ( C.P.U ), PAVILION, 2.1 GHZ, 2 GB, 400GB, DVD/WR WIN VISTA HOM, NÚMERO DE FACTURA A 605",,,,,
Equipo,Equipo,MEMORIA VALUE RAM MODULO DE 512MB 333MHZ DDR PC27,,,,,
Libro,Libro,LIBRO DE ENFERMERIA MATERNOINFANTIL,,,,,
Equipo,Equipo,INALAMBRICO COLOR NEGRO,,,,,
Mobiliario,Mobiliario,MESA DE CENTRO DE MADERA ALDER LAQUEADA 0.60 X 1.20,,,,,
Libro,Libro,TOMO BIZANCIO. EL ISLAM,,,,,
Equipo,Equipo,Teclado para computadora HP,,,,,
Equipo,Equipo,TECLADO GRIS PLXCX/LABCC5 EL PRECIO ESTA INCLUIDO EN LA COMPUTADORA COMPLETA,,,,,
Equipo,Equipo,ESCALERA - TABURETE DE FIERRA-CON DOS ESCALONES,,,,,
Equipo,Equipo,ENGRAPADORA DE PALANCA HEABY DUTY HD31,,,,,
Equipo,Equipo,IMPRESORA DE CODIGO DE BARRAS,,,,,
Equipo,Equipo,MOUSE PLXCX/LABCC5 EL PRECIO ESTA INCLUIDO EN LA COMPUTADORA COMPLETA,,,,,
Equipo,Equipo,EMBUDO DE SEP. FORMA DE PERA-TAPON VIDRIO-LLAVE DE TEFLON DE 500 ML.,,,,,
Mobiliario,Mobiliario,SILLON EJECUTIVO DE MALLA RESPALDO ALTO OFFIHO OH5-95,,,,,
Equipo,Equipo,portatil apple macbook pro ma610e/a 2.33ghz/2gb/120gb superdrive/15.4/esp,,,,,
Libro,Libro,LIBRO: LA POBLACION,,,,,
Equipo,Equipo,"LAP TOP CELERON 1.86 GHZ PANTALLA 15.4"", 80 GB DE DISCO DURO, 512 DE RAM.",,,,,
Equipo,Equipo,"COMPUTADORA PORTATIL 512MB RAM, 120 GB DD L45-SP4016 DUAL CORE 1.7GHZ",,,,,
Equipo,Equipo,Cámara Cannon EDS digítal,,,,,
Equipo,Equipo,MOTHER ASUS AMD M2N-MX SE A/V/R ATH/SEMPRON PCIE DDR2 800MHZ AM2+ GENIUS-KYE SYSTEMS M2N-MX SE,,,,,
Equipo,Equipo,HORNO DE MICROONDAS PLXZA/,,,,,
Equipo,Equipo,COMP HP PAVILION W5330LA,,,,,
Equipo,Equipo,"THERMOMETER ATTACHED AND MESSENGER, NISKIN WATER SAMPLER FOR 1.2 LITER SIZE WITH REVERSING",,,,,
Mobiliario,Mobiliario,"POSTE EN ""L"" PARA MAMPARA.",,,,,
Libro,Libro,LIBRO DE HANDBOOK OF HOME NUTRITION SUPPORT,,,,,
Libro,Libro,"Libro media carta,color verde oliva combinado con blanco, y con ilustraciones de una manos.",,,,,
Mobiliario,Mobiliario,MESA RECTANGULAR DE 1.50X.50X.75 CUBIERTA EN MELAMINAA DE 28MM CANTO DE PVC Y ESTRUCTURA METALICA CA,,,,,
Libro,Libro,"Libro de tamaño medio, color verde pistache con el escudo de la Universidad de Guadalajara.",,,,,
Equipo,Equipo,"LAPTOP C2DUO 1.8 GH IG, 80 GB DVD-RW 15 V BUSINESS X BRITE NEGRO",,,,,
Equipo,Equipo,"MONITOR LCD 19"" PLATA",,,,,
Equipo,Equipo,"HP WORKSTATION XW 4400, CORE2DUO 1.86, 1GB,DD 160GB, WIN XP PRO, VIDEOTARJETA DVDWRITER E INCLUYE TE",,,,,
Equipo,Equipo,"KIT C/RED, PEDESTAL PI P/IR 30/70 Y 2880, INCLUYE TARJETA DE RED",,,,,
Mobiliario,Mobiliario,ARCHIVERO DE CUATRO GAVETAS CLOR PERA CON GRIS CALIDO,,,,,
Equipo,Equipo,MEMORIA KINGSTON DE 1GBN/P: 01092624,,,,,
Libro,Libro,"CUADRADO PASTA DURA, SIN PAGINACIÓN",,,,,
Libro,Libro,EL GRADO DE ADJETIVOS Y ADVERBIOSESPAÑOL 216FACTURA  # 5405 PROAC APOYO A LA MAESTRIA EN LINGUIS,,,,,
Equipo,Equipo,36914 VIDEOPROYECTOR OPTOMA MOVIET SERIE O81R552AAAA1A1305,,,,,
Equipo,Equipo,EQUIPO ACCES POINT BRIDGE 802 11G.,,,,,
Equipo,Equipo,REPRODUCTOR DE MP3/CD CON ID3,,,,,
Libro,Libro,FORMACION DE PALABRAS EN ESPAÑOLMORFOLOGIA DERIVATIVA PRODUCTIVA EN EL LEXICO MODERNOESPAÑOL 213,,,,,
Equipo,Equipo,MEMORIA KINGSTON DE 1GBN/P: 02147441,,,,,
Libro,Libro,"DISCOURSE, TCHNOLOGY AND CHANGEDISCURSOFACTURA # 0078 PROAC APOYO A LA MAESTRIA EN LINGUISTICA A",,,,,
Mobiliario,Mobiliario,Color Negro,,,,,
Libro,Libro,"AL PIE DEL VOLCANTARAHUMARAS Y APACHES EN CHIHUAHUA, SIGLO XIXFACTURA  # 9209 PROAC. APOYO A LA",,,,,
Libro,Libro,"ENTRE EL CAIMÁN Y EL JAGUARLOS PUEBLOS INDIOS DE GUERREROHISTORIA, FACTURA  # 9209  PROAC, APOYO",,,,,
Equipo,Equipo,"MEMORIA RAM USB, 2.0 GB, COLOR MORADO, PEN DRIVE, SIN SERIE, FACTURA ZAY1107, PROVEEDOR DISTRIBUIDOR",,,,,
Equipo,Equipo,MODULO ADICIONAL PARA TELEFONO CON 10 TECLAS DE FUNCION,,,,,
Equipo,Equipo,MEMORIA MAGNETICA USB DE 2 GB,,,,,
Equipo,Equipo,DESBROZADORA 335-R,,,,,
Libro,Libro,"DEFINE EL DISEÑO DE COMUNICACION, LOS PRINCIPIOS DEL DISEÑO, LA METODOLOGIA Y PLANIFICACION ASI COMO",,,,,
Libro,Libro,LIBRO Y CD,,,,,
Equipo,Equipo,SWITCH NWAY GENERICO 8 PUERTOS 10/100,,,,,
Mobiliario,Mobiliario,"ESTACIONES DE TRABAJO SEMIEJECUTIVAS, CON PENINSULAR DE 1.80 LATERAL PORTATECLADO Y CAJONERA COLOR P",,,,,
Equipo,Equipo,XPORT XE LECTOR DE PROXIMIDAD PARA TARJETAS,,,,,
Equipo,Equipo,COMPUTADORA HP PAVILLION S302,,,,,
Mobiliario,Mobiliario,"AREA DE USOS MULTIPLES MESA DE 120 X 240 CMS, MESA DE JUNTAS RECTANGULAR ACABADA EN LAMINADO PLASTIC",,,,,
Libro,Libro,"122582, BIBLIOGRAFÍA PARA EL CENTRO DE ESTUDIOS EN LITERATURA LATINOAMERICANA JULIO CORTÁZAR",,,,,
Equipo,Equipo,Acad Windows Server STD 2003 R2 WIN32 ESP P CD 5 CLT,,,,,
Equipo,Equipo,GABINETE CPU ARMADO INTEL CORE2 DUO 2.0GHZ DD 250GB 2GB RAM DDRII 667MHZ DVD-RW PLXZA/INS,,,,,
Libro,Libro,"122548, BIBLIOGRAFÍA PARA EL CENTRO DE ESTUDIOS EN LITERATURA LATINOAMERICANA JULIO CORTÁZAR",,,,,
Equipo,Equipo,MEM FLASH 16GB.,,,,,
Equipo,Equipo,IMPRESORA MULTIFUNCIONAL FAX/SCAN/COPIA/IMPRESORA,,,,,
Libro,Libro,ECOCARDIOGRAFIA MANUAL DE CONSULTA RAPIDA EN PEQUEÑOS ANIMALES SEGUN FACTURA 5440,,,,,
Libro,Libro,LIBRO DE LA GESTION DEL DEPORTE A TRAVES DE LA CALIDAD,,,,,
Libro,Libro,"ACCESORIOS, COLORIMETRIA Y COMBINACION DE TEXTURAS Y COLORES",,,,,
Libro,Libro,Hypothetical Thinking,,,,,
Equipo,Equipo,"HP PAVILLION TX1000 MOBILE AMD TURION 64x2 DUAL CORRE 2048 DDR, DISCO DURO DE 160G, PANTALLA DE 12.1",,,,,
Equipo,Equipo,MICROFONO PROFESIONAL FACTURA 46568 (RECURSO COEPES),,,,,
Libro,Libro,Material en CD,,,,,
Equipo,Equipo,LAPTOP COMPAQ PRESARIO V3415LA N. DE SERIE  2CE73804P3,,,,,
Equipo,Equipo,LECTOR DE TARJETAS 4 PUERTOS USB 2.0 EXTERNO,,,,,
Libro,Libro,Libro media carta en color blanco y un cuadro de color amarillo con unas figuritas y el contorno del,,,,,
